"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"XP_020610206.1"," ","LOC110048764",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001198.1",0.343073,"anamorsin homolog",37.28,1,11755,660,1005,25,320,7
"XP_020627705.1"," ","LOC110064938",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000272.1",0.346683,"TNF receptor-associated factor 2-like",39.31,1,11499,1425,3512,365,1722,6
"XP_020615077.1"," ","LOC110053214",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001380.1",0.347873,"protein CBFA2T1-like, transcript variant X3",37.95,4,24841,1726,3292,306,1260,11
"XP_020623782.1"," ","LOC110061281",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001827.1",0.347999,"homeobox protein Nkx-2.5-like",40.11,1,2805,870,2318,199,1249,2
"XP_020612584.1"," ","LOC110050944",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001303.1",0.348837,"serine/threonine-protein phosphatase 4 regulatory subunit 3A-like",36.36,1,10972,1632,2096,254,210,12
"XP_020619238.1"," ","LOC110057004",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001589.1",0.352178,"heat shock protein 70 A1-like",45.89,1,2310,1902,2310,76,332,1
"XP_020616488.1"," ","LOC110054503",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001439.1",0.352369,"E3 ubiquitin-protein ligase RNF213-like",42.41,1,4773,1236,1721,242,NA,10
"XP_020631175.1"," ","LOC110068147",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000039.1",0.35288,"uncharacterized LOC110068147",45.97,1,2296,603,1449,779,67,3
"XP_020631004.1"," ","LOC110067983",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000418.1",0.354854,"uncharacterized LOC110067983",39.26,1,5949,1119,3077,370,1588,2
"XP_020627030.1"," ","LOC110064329",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000242.1",0.355782,"inosine triphosphate pyrophosphatase-like",37.83,1,7212,636,1559,809,114,8
"XP_020609198.1"," ","LOC110047799",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001132.1",0.356077,"ATP-binding cassette sub-family B member 6, mitochondrial-like",36.87,1,27532,2676,3405,264,201,20
"XP_020604673.1"," ","LOC110043551",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000865.1",0.357913,"deoxyribose-phosphate aldolase-like",41.1,1,3090,600,2272,1205,467,2
"XP_020612694.1"," ","LOC110051065",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001308.1",0.358717,"coagulation factor X-like, transcript variant X1",40.75,2,18172,1950,2516,148,419,12
"XP_020618664.1"," ","LOC110056508",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001581.1",0.360585,"ER membrane protein complex subunit 7-like",36.26,1,5907,705,2480,97,1678,4
"XP_020610321.1"," ","LOC110048903",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000110.1",0.368773,"kinesin-like protein KIF13B",38.35,1,58276,6723,9208,289,2196,47
"XP_020628745.1"," ","LOC110065906",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000338.1",0.370681,"NLR family CARD domain-containing protein 4-like",39.15,1,8010,3261,4088,230,597,4
"XP_020607897.1"," ","LOC110046544",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001073.1",0.374882,"multidrug resistance-associated protein 4-like",41.86,1,10384,4137,5075,445,493,7
"XP_020616560.1"," ","LOC110054557",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001441.1",0.377735,"uncharacterized LOC110054557, transcript variant X2",39.2,3,22658,2119,2999,415,464,7
"XP_020605189.1"," ","LOC110044015",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000885.1",0.37888,"uncharacterized LOC110044015",40.34,1,23543,4560,5964,282,840,11
"XP_020604755.1"," ","LOC110043617",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000865.1",0.380305,"transmembrane and TPR repeat-containing protein 2-like",36.04,1,21875,2589,4070,68,1413,16
"XP_020625734.1"," ","LOC110063127",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000198.1",0.383311,"protein O-mannosyl-transferase 2-like, transcript variant X1",37.01,2,30526,2316,4462,130,2016,22
"XP_020605613.1"," ","LOC110044411",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000935.1",0.384278,"uncharacterized LOC110044411",41.08,1,3534,405,457,52,NA,3
"XP_020612693.1"," ","LOC110051064",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001308.1",0.393074,"uncharacterized LOC110051064",37.34,1,17530,2463,2647,50,134,34
"XP_020609818.1"," ","LOC110048372",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001180.1",0.393254,"mothers against decapentaplegic homolog 5-like",38.56,1,7562,1317,4501,402,2782,4
"XP_020605497.1"," ","LOC110044298",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000914.1",0.393598,"protein ELYS-like",37.83,1,23706,1566,2619,777,276,11
"XP_020627678.1"," ","LOC110064912",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000705.1",0.394198,"protein transport protein Sec23A-like",38.65,1,20320,2319,2556,81,156,22
"XP_020628680.1"," ","LOC110065852",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000338.1",0.39627,"derlin-1-like",36.91,1,21101,666,1147,191,290,7
"XP_020610981.1"," ","LOC110049525",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001243.1",0.398265,"cyclic GMP-AMP synthase-like, transcript variant X1",40.48,2,4227,2154,3484,254,1034,3
"XP_020610856.1"," ","LOC110049402",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001241.1",0.399793,"malonyl-CoA decarboxylase, mitochondrial-like",39.45,1,13331,1860,3911,101,1950,16
"XP_020618453.1"," ","LOC110056327",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000664.1",0.400449,"ubiquitin carboxyl-terminal hydrolase 32-like",38.01,1,21199,5007,6849,104,1738,35
"XP_020609345.1"," ","LOC110047931",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001139.1",0.400594,"uncharacterized LOC110047931",36.64,1,1632,369,1288,66,853,3
"XP_020606749.1"," ","LOC110045485",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001010.1",0.402915,"ribonucleoside-diphosphate reductase subunit M2 B-like",36.09,1,3779,1140,1619,90,389,10
"XP_020627611.1"," ","LOC110064848",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000270.1",0.40571,"uncharacterized LOC110064848",38.76,1,2131,474,2131,NA,1657,1
"XP_020611406.1"," ","LOC110049898",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000622.1",0.405925,"cholesterol 24-hydroxylase-like",39.65,1,3054,1227,2042,578,237,2
"XP_020602478.1"," ","LOC110041528",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000797.1",0.406743,"hemicentin-2-like",38.17,1,22144,2334,2489,NA,155,10
"XP_020607380.1"," ","LOC110046053",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001027.1",0.407,"protein CLEC16A-like",38.1,1,23458,3096,3941,97,748,22
"XP_020632723.1"," ","LOC110069533",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000485.1",0.411778,"DNA helicase INO80-like",41.85,1,19810,2400,2833,181,71,13
"XP_020603196.1"," ","LOC110042189",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000835.1",0.412215,"cytochrome b-c1 complex subunit 6, mitochondrial-like",36.53,1,3145,354,627,53,220,3
"XP_020628291.1"," ","LOC110065483",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000310.1",0.412491,"arylsulfatase B-like, transcript variant X1",39.12,4,19302,1582,2536,150,779,9
"XP_020601625.1"," ","LOC110040692",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000730.1",0.413655,"tubulin--tyrosine ligase-like protein 12",39.01,1,6150,2520,4307,14,1773,3
"XP_020603233.1"," ","LOC110042224",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000835.1",0.415443,"DNA-directed RNA polymerase II subunit RPB1-like",40.86,1,13798,4428,6088,913,747,17
"XP_020624662.1"," ","LOC110062139",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001883.1",0.415841,"arachidonate 5-lipoxygenase-like",41.03,1,3463,618,814,NA,196,3
"XP_020603032.1"," ","LOC110042041",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000080.1",0.4186,"misshapen-like kinase 1",37.97,1,18268,2685,3801,652,464,34
"XP_020611864.1"," ","LOC110050292",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001289.1",0.427643,"arginine and glutamate-rich protein 1-like, transcript variant X2",36.76,3,5163,732,1397,112,688,4
"XP_020613075.1"," ","LOC110051380",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001318.1",0.428291,"universal stress protein PHOS34-like, transcript variant X1",34.41,2,7563,404,1882,59,1398,4
"XP_020614733.1"," ","LOC110052880",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000646.1",0.430133,"sacsin-like",44.29,1,18774,12657,12657,NA,NA,6
"XP_020615941.1"," ","LOC110053958",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000654.1",0.438227,"L-galactose dehydrogenase-like",37.24,1,59479,1068,1727,38,621,9
"XP_020623781.1"," ","LOC110061280",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001827.1",0.443328,"band 4.1-like protein 1",44.33,1,1570,1080,1570,204,286,1
"XP_020627927.1"," ","LOC110065165",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000284.1",0.444852,"40S ribosomal protein SA-like",38.9,1,1833,594,594,NA,NA,4
"XP_020627088.1"," ","LOC110064381",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000246.1",0.445144,"uncharacterized LOC110064381",38.99,1,34085,3723,4963,639,601,10
"XP_020629679.1"," ","LOC110066778",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000372.1",0.446772,"L-gulono-1,4-lactone dehydrogenase-like",43.94,1,23988,1791,2241,156,139,7
"XP_020607385.1"," ","LOC110046057",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001027.1",0.447704,"eukaryotic translation initiation factor 3 subunit B-like",36.65,1,8603,495,742,31,216,3
"XP_020617694.1"," ","LOC110055659",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001514.1",0.448054,"transcription activator BRG1-like, transcript variant X3",39.3,3,36052,4734,5488,239,515,40
"XP_020610985.1"," ","LOC110049528",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001243.1",0.448236,"cyclic GMP-AMP synthase-like",41.32,1,10900,1041,1526,311,174,2
"XP_020623907.1"," ","LOC110061411",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001828.1",0.449045,"28S ribosomal protein S7, mitochondrial-like",37.82,1,9534,852,1837,22,963,10
"XP_020615219.1"," ","LOC110053336",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001383.1",0.449799,"methylmalonyl-CoA epimerase, mitochondrial-like",34.57,1,1348,300,619,NA,319,4
"XP_020604515.1"," ","LOC110043404",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000860.1",0.450691,"THO complex subunit 2-like",38.13,1,27121,4974,5441,42,425,46
"XP_020612109.1"," ","LOC110050525",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001294.1",0.451662,"kinesin-like protein KIF17",39.8,1,8272,2070,3929,238,1384,4
"XP_020629048.1"," ","LOC110066189",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000354.1",0.452261,"periodic tryptophan protein 1 homolog",38.18,1,9448,1605,2335,122,608,18
"XP_020625723.1"," ","LOC110063116",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000198.1",0.456766,"uncharacterized LOC110063116",40.34,1,2494,363,762,85,314,4
"XP_020623054.1"," ","LOC110060611",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001796.1",0.457234,"zygotic DNA replication licensing factor mcm6-A-like",38.5,1,10885,2451,3559,707,401,22
"XP_020628355.1"," ","LOC110065546",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000314.1",0.464358,"nuclear pore complex protein Nup205-like",38.96,1,31877,5637,5969,86,246,30
"XP_020614470.1"," ","LOC110052665",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001350.1",0.469625,"exportin-5-like",39.99,1,9784,636,874,44,194,7
"XP_020613662.1"," ","LOC110051912",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000012.1",0.470943,"vitamin K epoxide reductase complex subunit 1-like",37.47,1,2779,495,669,60,53,4
"XP_020603846.1"," ","LOC110042819",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000847.1",0.471302,"uncharacterized LOC110042819",40.97,1,21451,8451,9167,38,678,30
"XP_020625868.1"," ","LOC110063249",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000205.1",0.474179,"AP-3 complex subunit beta-1-like",36.42,1,17614,2754,3310,96,460,28
"XP_020610926.1"," ","LOC110049474",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001243.1",0.475444,"cyclic GMP-AMP synthase-like",42.29,1,2109,1077,2109,643,389,1
"XP_020632351.1"," ","LOC110069206",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000042.1",0.480322,"ATP-binding cassette sub-family B member 8, mitochondrial-like",37.5,1,21134,2145,4846,1738,963,13
"XP_020612548.1"," ","LOC110050912",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001303.1",0.482261,"nucleoporin nsp1-like",38.81,1,35348,1599,1738,NA,139,13
"XP_020607613.1"," ","LOC110046266",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001055.1",0.484309,"uncharacterized LOC110046266",41.12,1,7155,1695,3526,136,1695,4
"XP_020603329.1"," ","LOC110042304",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000587.1",0.484353,"inositol 1,4,5-trisphosphate receptor-like",39.66,1,54415,8958,9898,200,740,62
"XP_020625122.1"," ","LOC110062535",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001905.1",0.484593,"peptidyl-prolyl cis-trans isomerase NIMA-interacting 1-like",35.69,1,3794,453,1109,74,582,4
"XP_020625761.1"," ","LOC110063148",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000198.1",0.490854,"uncharacterized LOC110063148",41.42,1,1505,825,983,158,NA,2
"XP_020614028.1"," ","LOC110052256",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001344.1",0.491041,"50S ribosomal protein L17-like",40.96,1,2263,477,1024,64,483,3
"XP_020612435.1"," ","LOC110050815",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001301.1",0.491769,"inositol-3-phosphate synthase-like",38.5,1,8870,1689,3518,53,1776,9
"XP_020613484.1"," ","LOC110051752",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001328.1",0.495936,"protein Hikeshi-like, transcript variant X2",37.51,2,6910,604,1446,62,780,4
"XP_020609273.1"," ","LOC110047869",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001134.1",0.496069,"golgin subfamily A member 6-like protein 22",39.42,1,8704,603,960,180,177,3
"XP_020609362.1"," ","LOC110047947",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001139.1",0.496454,"cytochrome P450 20A1-like",38.99,1,9225,1395,1756,361,NA,12
"XP_020615263.1"," ","LOC110053382",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001387.1",0.496927,"AP-3 complex subunit mu-1-like",38.25,1,1119,252,491,NA,239,4
"XP_020611135.1"," ","LOC110049669",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001256.1",0.497068,"cytochrome P450 10-like",39.33,1,17713,1275,1524,249,NA,6
"XP_020601420.1"," ","LOC110040516",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000554.1",0.499701,"E3 ubiquitin-protein ligase UBR4-like, transcript variant X1",38.75,2,67012,15626,15960,140,195,109
"XP_020621694.1"," ","LOC110059343",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001699.1",0.500511,"solute carrier family 15 member 4-like",42.55,1,5815,1734,2704,139,692,5
"XP_020616053.1"," ","LOC110054062",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001431.1",0.50126,"ubiquitin-like modifier-activating enzyme ATG7",35.3,1,7877,678,709,16,15,7
"XP_020628496.1"," ","LOC110065679",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000324.1",0.504023,"uncharacterized LOC110065679",40.61,1,10765,2820,3110,24,266,19
"XP_020604763.1"," ","LOC110043627",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000865.1",0.507581,"uncharacterized LOC110043627",38.44,1,21244,3750,4313,85,478,14
"XP_020628658.1"," ","LOC110065835",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000338.1",0.507858,"calcium-transporting ATPase type 2C member 1-like",39.09,1,20519,2760,4313,113,1440,22
"XP_020623117.1"," ","LOC110060670",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001796.1",0.517002,"putative beta-lactamase-like 1",38.48,1,19833,1938,4268,522,1808,12
"XP_020611634.1"," ","LOC110050098",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001281.1",0.523566,"steroid 17-alpha-hydroxylase/17,20 lyase-like",45.23,1,3520,1485,3520,474,1561,1
"XP_020627341.1"," ","LOC110064613",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000260.1",0.523731,"ribosomal protein S6 kinase alpha-2-like, transcript variant X2",37.05,2,20572,2082,2822,127,614,24
"XP_020619461.1"," ","LOC110057219",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000155.1",0.525408,"glutamyl aminopeptidase-like",39.04,1,12847,2814,3422,461,147,18
"XP_020611545.1"," ","LOC110050018",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000622.1",0.526537,"short-chain dehydrogenase/reductase family 9C member 7-like, transcript variant X2",41.97,2,14393,1010,2536,761,766,4
"XP_020605550.1"," ","LOC110044353",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000597.1",0.527786,"caspase recruitment domain-containing protein 11-like",38.86,1,14580,2574,3456,117,765,4
"XP_020604957.1"," ","LOC110043788",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000866.1",0.531986,"uncharacterized LOC110043788",43.17,1,2389,1005,1645,327,313,2
"XP_020621697.1"," ","LOC110059348",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001699.1",0.534655,"solute carrier family 15 member 4-like, transcript variant X2",40.61,2,7185,1662,2754,358,188,6
"XP_020605263.1"," ","LOC110044085",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000886.1",0.540326,"uncharacterized LOC110044085",41.03,1,5014,654,3952,405,2893,2
"XP_020609053.1"," ","LOC110047639",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001126.1",0.543802,"fibroblast growth factor receptor 3-like",40.28,1,10612,1707,2450,256,487,6
"XP_020623711.1"," ","LOC110061219",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001827.1",0.544703,"NFX1-type zinc finger-containing protein 1-like",41.17,1,20434,7365,9349,227,1530,18
"XP_020615450.1"," ","LOC110053547",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001396.1",0.547641,"cold shock domain-containing protein E1-like, transcript variant X2",37.68,2,18768,2666,3832,142,739,29
"XP_020604846.1"," ","LOC110043700",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000865.1",0.550188,"tubby-related protein 3-like",36.42,1,3027,327,1822,368,1127,4
"XP_020615868.1"," ","LOC110053898",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001416.1",0.550487,"spondin-2-like",45.02,1,582,582,582,NA,NA,1
"XP_020617690.1"," ","LOC110055652",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001514.1",0.556921,"low-density lipoprotein receptor-related protein 4-like, transcript variant X1",38.81,2,15546,2792,3794,17,985,18
"XP_020626380.1"," ","LOC110063729",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000224.1",0.558741,"caspase-8-like",40.86,1,837,687,837,NA,150,1
"XP_020622830.1"," ","LOC110060402",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000167.1",0.559243,"mitochondrial pyruvate carrier 2-like",35.23,1,2912,378,1016,51,587,5
"XP_020613025.1"," ","LOC110051330",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000630.1",0.559913,"oxysterol-binding protein-related protein 8-like",35.81,1,26832,2733,8395,3336,2326,21
"XP_020610341.1"," ","LOC110048926",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001216.1",0.561891,"protein lin-52 homolog, transcript variant X2",36.86,2,5508,351,1594,131,846,6
"XP_020628443.1"," ","LOC110065630",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000324.1",0.562614,"2-oxoglutarate dehydrogenase, mitochondrial-like",37.92,1,5063,615,1120,40,465,7
"XP_020610804.1"," ","LOC110049355",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001241.1",0.563929,"AT-rich interactive domain-containing protein 1B-like",42.44,1,11256,4254,5264,172,838,8
"XP_020600708.1"," ","LOC110039891",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000514.1",0.564565,"triple functional domain protein-like, transcript variant X11",36.94,14,95865,8722,10270,441,589,65
"XP_020605233.1"," ","LOC110044053",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000886.1",0.568036,"sodium/hydrogen exchanger 6-like",37.25,1,15786,1941,2488,28,519,15
"XP_020609424.1"," ","LOC110048008",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001147.1",0.568157,"ATP-binding cassette sub-family A member 3-like",39.03,1,56352,7170,9198,296,1732,52
"XP_020615168.1"," ","LOC110053293",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001383.1",0.568159,"frataxin, mitochondrial-like, transcript variant X2",36.65,2,5580,566,666,80,20,6
"XP_020610511.1"," ","LOC110049082",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001220.1",0.568654,"BTB/POZ domain-containing protein 6-like",42.89,1,875,720,720,NA,NA,2
"XP_020607774.1"," ","LOC110046426",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001067.1",0.57079,"F-box only protein 21-like, transcript variant X1",36.77,2,10881,1832,2900,239,829,13
"XP_020627896.1"," ","LOC110065137",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000284.1",0.572216,"ATP-binding cassette sub-family A member 3-like, transcript variant X1",40.12,3,16442,5146,6092,73,799,18
"XP_020617172.1"," ","LOC110055133",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001487.1",0.575156,"actin-related protein 8-like",38.18,1,10195,1131,2093,92,870,9
"XP_020628499.1"," ","LOC110065683",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000324.1",0.578638,"2-oxoglutarate dehydrogenase-like, mitochondrial",37.93,1,13822,2193,2540,347,NA,18
"XP_020617692.1"," ","LOC110055654",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001514.1",0.578895,"ribosome biogenesis protein BRX1 homolog",36.29,1,5799,948,1219,20,251,12
"XP_020620166.1"," ","LOC110057895",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001642.1",0.583061,"POU domain, class 3, transcription factor 4-like, transcript variant X2",38.83,3,31891,1185,4441,865,629,4
"XP_020605924.1"," ","LOC110044692",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000090.1",0.58387,"adenylosuccinate synthetase isozyme 2-like, transcript variant X2",35.6,2,16484,1218,2675,95,1362,16
