"ProteinID","contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","negLog10","fc_dir","Description","GeneSymbol","UniprotID"
"FUN_015383-T3","CFR - MK",0.566657229070604,27.113210622213,1.09783493384209,0.287288504413492,0.624005732153281,-4.61827094628217,0.541681751556504,"none","tubulin alpha-1A chain isoform X1 [Lineus longissimus]","ATP6V1A2","A5A6J1"
"FUN_015390-T1","CFR - MK",8.34562088344382,16.0164790152271,1.4806943475208,0.156630370886076,0.622369111102879,-4.42106605812804,0.80512402369967,"none","PREDICTED: NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8-like [Acropora digitifera]","PDHA1","Q9DCJ5"
"FUN_015394-T1","CFR - MK",0.170040625001503,15.2228714939033,0.028539417045521,0.977557844529733,0.992687991631869,-4.88253692781035,0.00985753488677166,"none","hypothetical protein P5673_004993 [Acropora cervicornis]",NA,"Q9CXK9"
"FUN_015395-T1","CFR - MK",-2.04206430336706,19.80150594655,-0.596313728622351,0.558671080399214,0.757621322900893,-4.80176677203012,0.252843809305862,"none","TRAF3-interacting protein 1 [Acropora cervicornis]","TRAF3IP1","Q6PGZ3"
"FUN_015398-T1","CFR - MK",-1.62243414823059,21.3955208539897,-0.570779608078114,0.575472437236722,0.768567748299073,-4.80845353015769,0.239975472455838,"none","eIF5-mimic protein 2 [Acropora cervicornis]","CDK2AP2P2","Q6P2Z0"
"FUN_015400-T1","CFR - MK",5.11274338963287,10.1165234743496,0.798040753083548,0.435640968882591,0.678639871068036,-4.73951138996264,0.360871284740455,"none","Cytochrome c oxidase subunit NDUFA4 [Acropora cervicornis]","COX4I1","Q62425"
"FUN_015405-T1","CFR - MK",5.16433162276575,2.295258499007,1.30853137518757,0.207773096600378,0.622369111102879,-4.51496662625538,0.682410687550815,"none",NA,"ATP1A1","Q9L9D7"
"FUN_015427-T1","CFR - MK",11.8994799597347,5.2886577598821,2.61868777612539,0.0177697475772119,0.424910065925284,-3.66912151198964,1.75031874139012,"pos","uncharacterized protein [Acropora muricata]","GPRASP1","H3ZPL1"
"FUN_015428-T1","CFR - MK",-5.57256660331353,19.7246468851037,-1.26461578961002,0.222743284721085,0.622369111102879,-4.53761121605051,0.652195380231779,"none","Heat shock factor-binding protein 1 [Acropora cervicornis]","HSBP1L1","O75506"
"FUN_015429-T1","CFR - MK",-3.93241533857195,17.1790905093023,-0.795289905254794,0.437196885734406,0.679472917625509,-4.74046973335557,0.359322940302344,"none","coiled-coil domain-containing protein 170-like [Acropora millepora]","LCP2","Q8IYT3"
"FUN_015435-T1","CFR - MK",4.17735717092807,16.2606951680535,0.831611007154186,0.41693455823189,0.669612507960542,-4.72758036625601,0.379932106247177,"none","probable 2-ketogluconate reductase [Acropora millepora]","ALDRL2","Q8U3Y2"
"FUN_015436-T1","CFR - MK",12.5390514843893,8.83202079602625,2.15465020889026,0.0455258377605208,0.542540610024972,-3.99390601836941,1.34174205362917,"pos","hypothetical protein P5673_006688 [Acropora cervicornis]",NA,"E7F7V7"
"FUN_015438-T1","CFR - MK",4.5227377046364,2.01010564650507,1.24432880068357,0.229936843616878,0.622369111102879,-4.54788103634307,0.638391434570271,"none","DC-STAMP domain-containing protein 2-like [Acropora muricata]","VWC2L","A0A140LIJ0"
"FUN_015441-T1","CFR - MK",2.77744067325393,8.80818622492047,0.463934712638475,0.648465792635425,0.818933439054563,-4.83341512282398,0.18811292854136,"none","uncharacterized protein LOC114960738 [Acropora millepora]","GPRASP1","P98195"
"FUN_015444-T1","CFR - MK",-1.35840339554332,3.06737925316488,-0.327434688229789,0.747259256531148,0.876687188224962,-4.85804390112289,0.126528696515513,"none","Calmodulin-related protein 97A [Acropora cervicornis]","GPRASP1","P02594"
"FUN_015447-T1","CFR - MK",-8.77517759447048,12.7784709146319,-1.54209297106974,0.141103529121385,0.622369111102879,-4.38575144250185,0.850462124028952,"none",NA,"ATP1A1","Q5FLZ2"
"FUN_015460-T1","CFR - MK",5.61559962355198,17.5916904286157,1.16903793763365,0.258209307915946,0.622369111102879,-4.5849036096265,0.588028106362113,"none","Protein PALS1 [Acropora cervicornis]","PALS1","Q5RDQ2"
"FUN_015461-T1","CFR - MK",1.90003668497264,22.4477703204383,1.31570054724532,0.205406303565248,0.622369111102879,-4.51121719629875,0.687386232785495,"none","Radial spoke head protein 9-like protein [Acropora cervicornis]","CST9LP1","Q9H1X1"
"FUN_015464-T1","CFR - MK",3.45108060302119,20.7402215311024,1.1228725586196,0.276799484392904,0.622369111102879,-4.60672505445081,0.557834723194778,"none","2-aminoethylphosphonate--pyruvate transaminase-like isoform X3 [Acropora millepora]","GOT1L1","Q8D3M4"
"FUN_015473-T1","CFR - MK",-5.41222532097295,7.97805265467586,-0.956537819384158,0.351948175919019,0.641595578603049,-4.67944743499787,0.453521281321246,"none","hypothetical protein P5673_026735 [Acropora cervicornis]",NA,"P48151"
"FUN_015516-T1","CFR - MK",2.15381471755268,0.957250985578968,0.821715273856134,0.422394560518551,0.672260501691908,-4.73114247834049,0.374281683163611,"none","Tectonin beta-propeller repeat-containing protein 1 [Acropora cervicornis]","TECPR1","Q7Z6L1"
"FUN_015563-T1","CFR - MK",3.67020019827887,12.6297204963049,0.578114589484605,0.570619513387944,0.765352405202254,-4.80656083987278,0.24365338092324,"none","Anoctamin-5 [Acropora cervicornis]","ANO5","Q75V66"
"FUN_015567-T1","CFR - MK",-5.30233131156699,19.7476442750085,-1.19664937350606,0.247549536522167,0.622369111102879,-4.57152928238337,0.606337882445217,"none","glutathione hydrolase 1 proenzyme-like [Acropora muricata]","FAAHP1","P07314"
"FUN_015568-T1","CFR - MK",3.57217696497739,15.1454945865848,0.582773804471234,0.567547968249214,0.763078579955385,-4.80534678792873,0.245997426706545,"none","calcium/calmodulin-dependent protein kinase type II delta chain-like isoform X2 [Orbicella faveolata]",NA,"Q2HJF7"
"FUN_015569-T1","CFR - MK",0.146891186739253,26.217434297631,0.223552581014421,0.825718114282453,0.917141202895193,-4.87119089816527,0.0831681879163545,"none","erlin-2-B-like isoform X2 [Acropora muricata]","ATP6V1A2","Q6DKC0"
"FUN_015573-T1","CFR - MK",-0.229314998044234,23.3674072386676,-0.193453363802533,0.848851996318551,0.929258562523846,-4.87408292721943,0.0711680256399485,"none","Protein phosphatase 1 regulatory subunit 12A [Acropora cervicornis]","PPP1R12A","O14974"
"FUN_015574-T1","CFR - MK",1.23442861242654,21.5396096566653,0.66237563117833,0.516438755174645,0.729687032765246,-4.78320204350861,0.286981174370477,"none","hypothetical protein P5673_012721 [Acropora cervicornis]",NA,"Q9BZL4"
"FUN_015586-T1","CFR - MK",1.11748915305789,22.8669895173322,0.866753944407308,0.397912877364829,0.66151967783203,-4.71462852025533,0.400212005869968,"none","26S proteasome non-ATPase regulatory subunit 13 [Acropora cervicornis]","PSMD13","Q5E964"
"FUN_015588-T1","CFR - MK",-3.47321767904487,6.4131471750049,-0.700753505755881,0.492754212769768,0.71626467652662,-4.77159185221628,0.307369654060507,"none","Retrovirus-related Pol polyprotein from transposon 17.6 [Acropora cervicornis]","MAEL","Q758A1"
"FUN_015593-T1","CFR - MK",8.17128254629812,3.63168113168806,2.00924302554501,0.0603403694172428,0.563249066736258,-4.09211107436717,1.2193920353049,"none","Actin-related protein 6 [Acropora cervicornis]","ARL6IP6","Q9GZN1"
"FUN_015594-T1","CFR - MK",-4.23756334693116,9.29337956020927,-0.736377102033062,0.471347301832445,0.701311622841643,-4.76028147821721,0.326658974638852,"none","protein lin-54 homolog [Acropora millepora]","LIN54","Q5RBN8"
"FUN_015600-T1","CFR - MK",0.974607061312827,22.15135979489,0.636060384349421,0.533043716982951,0.739373671113153,-4.79081416745802,0.27323717133763,"none","nucleoside diphosphate kinase homolog 5-like [Acropora palmata]","NME1","P56597"
"FUN_015602-T1","CFR - MK",13.3051217281055,13.9345589159268,2.28183153655803,0.0353839635812176,0.508447310708402,-3.906251280638,1.45119352063383,"pos","Small nuclear ribonucleoprotein E [Acropora cervicornis]","SNRPE","Q7ZUG0"
"FUN_015603-T1","CFR - MK",-7.69292912217908,10.8893827467178,-1.31958981916892,0.204131267924762,0.622369111102879,-4.50917702839726,0.690090466880652,"none","Inositol 1 [Acropora cervicornis]","A12M1","Q5RHB5"
"FUN_015604-T1","CFR - MK",5.0615197969199,13.4184555467025,0.783009074469579,0.444185456740121,0.683425385493579,-4.74471218676303,0.352435664970146,"none","Carbonic anhydrase 2 [Acropora cervicornis]","CA2","P00918"
"FUN_015617-T1","CFR - MK",-2.95786205980749,21.9649683444401,-1.09540913426871,0.289858906054665,0.624436642968726,-4.61928634378878,0.537813351180823,"none","Venom phosphodiesterase 2 [Acropora cervicornis]","SMPD2","J3SBP3"
"FUN_015620-T1","CFR - MK",0.703678723665043,15.315497015304,0.118083312764875,0.907358800336854,0.959068908297933,-4.87950190295882,0.0422209442595277,"none","FAS-associated factor 1 [Acropora cervicornis]","NXT1P1","P54731"
"FUN_015621-T1","CFR - MK",-2.27020878076757,8.63387753721612,-0.374687516231662,0.712436118818853,0.857417898861173,-4.85045421863803,0.147254070952074,"none","hypothetical protein P5673_023314 [Acropora cervicornis]",NA,"Q7T3S5"
"FUN_015623-T1","CFR - MK",-2.87655064601818,18.5641558312111,-0.588719353105436,0.563640971410508,0.760554979070581,-4.80378426092403,0.248997445280978,"none","Tyrosine-protein kinase SYK [Acropora cervicornis]","MAP4K1","F1N9Y5"
"FUN_015626-T1","CFR - MK",-3.63084269504596,23.1586532543257,-1.18759435247792,0.265861886821736,0.622369111102879,-4.57732424871292,0.575343917385992,"none","PREDICTED: uncharacterized protein LOC107332475 [Acropora digitifera]","PLGRKT","H9JW43"
"FUN_015627-T1","CFR - MK",1.48850901829995,16.2070432073419,0.245689867643804,0.808806900514314,0.90932760562541,-4.86879990104781,0.0921551521221681,"none","PREDICTED: retinol dehydrogenase 12-like [Acropora digitifera]","TNFRSF12L","Q8BYK4"
"FUN_015631-T1","CFR - MK",-4.26371652725069,20.2869617204163,-0.99139096190376,0.335128847617538,0.635422768421239,-4.66500233164965,0.474788186841298,"none","ATP-dependent Clp protease proteolytic subunit [Acropora cervicornis]","CLPP","O88696"
"FUN_015635-T1","CFR - MK",-5.39549290301268,19.9200001615054,-1.23467850766421,0.23342126823372,0.622369111102879,-4.55272313729294,0.631859575643988,"none","Na(+)/H(+) antiporter NhaA-like [Acropora palmata]",NA,"Q2YMB3"
"FUN_015636-T1","CFR - MK",-5.07544877684646,19.2395746703916,-1.10051506506707,0.286151940872202,0.623798534972546,-4.61704488054561,0.543403304072458,"none","Acid sphingomyelinase-like phosphodiesterase 3a [Acropora cervicornis]","SMPDL3A","Q3ZC91"
"FUN_015638-T1","CFR - MK",0.226790596259431,23.108603371065,0.193381188553237,0.848907649158798,0.929258562523846,-4.87408936393624,0.0711395531509311,"none","U6 snRNA-associated Sm-like protein LSm4 [Acropora cervicornis]","LSM4","Q3ZBK6"
"FUN_015640-T1","CFR - MK",-3.12336765744671,14.081787751447,-0.511526076978027,0.615435220799593,0.79685691498429,-4.82290341079325,0.21081765309797,"none","Transmembrane prolyl 4-hydroxylase [Acropora cervicornis]","P4HA1","Q9NXG6"
"FUN_015640-T2","CFR - MK",0.373696700257143,1.96814039006926,0.118534217290809,0.907006791946179,0.958832095379898,-4.87947725405778,0.0423894607969028,"none","Transmembrane prolyl 4-hydroxylase [Acropora cervicornis]","P4HA1","Q9NXG6"
"FUN_015649-T1","CFR - MK",2.55875104973657,1.13722268877181,0.922737439357284,0.368806582589073,0.650192384243569,-4.69303932271565,0.433201336109192,"none","HAUS augmin-like complex subunit 3 isoform X1 [Acropora millepora]","HAUS1P3","Q68CZ6"
"FUN_015651-T1","CFR - MK",-4.54119529332863,18.9535024114308,-0.962698151904478,0.348933679062778,0.640352695865146,-4.67692577292202,0.457257110445221,"none","Intraflagellar transport protein 74-like protein [Acropora cervicornis]","IFTAP","Q8BKE9"
"FUN_015655-T1","CFR - MK",-3.87662551653282,13.9668619665511,-0.648677470348037,0.525045768377509,0.733439213730924,-4.78720010459705,0.279802837379885,"none","Protein disabled [Acropora cervicornis]","DAB1","P98081"
"FUN_015657-T1","CFR - MK",-0.912208121877686,29.8842474498393,-1.23827303721184,0.252373389267886,0.622369111102879,-4.55474312745051,0.59795643985336,"none","calreticulin [Galaxea astreata]","CALR","P14211"
"FUN_015658-T1","CFR - MK",6.47788470501676,16.8359948292427,1.27186770259312,0.220214760798499,0.622369111102879,-4.53391055525188,0.65715357401783,"none","Beta-chimaerin [Acropora cervicornis]",NA,"Q8UUU2"
"FUN_015662-T1","CFR - MK",-0.580700234301244,25.6295879906955,-0.80443110161177,0.432039941818948,0.675981475057293,-4.73727377129057,0.364476101079291,"none","UV excision repair protein RAD23-like protein B [Acropora cervicornis]","RAD23B","P54727"
"FUN_015665-T1","CFR - MK",6.95096724953673,3.08931877757188,2.16921659805724,0.0442417784875863,0.542540610024972,-3.98394132849284,1.3541674230275,"pos","hypothetical protein",NA,"O29903"
"FUN_015676-T1","CFR - MK",-6.26451282349689,21.1704482377547,-1.39504463385007,0.190853073343306,0.622369111102879,-4.47480989949613,0.719300842132006,"none","hypothetical protein P5673_018316 [Acropora cervicornis]",NA,"Q96RW7"
"FUN_015683-T1","CFR - MK",5.79804596961645,19.1388996247447,1.26214566402102,0.223609688277526,0.622369111102879,-4.53886818715338,0.650509383816395,"none","Lon protease-like protein [Acropora cervicornis]","IMMP2L","Q924S5"
"FUN_015687-T1","CFR - MK",-4.60081076997682,20.2296090729887,-1.071282487799,0.29872794738273,0.625592093275235,-4.63028871055331,0.524724145235407,"none","SHC-transforming protein 1 [Acropora cervicornis]","MAPK1IP1L","O70142"
"FUN_015688-T1","CFR - MK",5.03290654502077,2.23684735334257,1.29649471144285,0.211795150612004,0.622369111102879,-4.52122871428489,0.674083987979987,"none","Death-associated protein kinase 3 [Acropora cervicornis]","DAPK3","Q9UIK4"
"FUN_015695-T1","CFR - MK",-0.46666880494119,24.0440333006512,-0.396872550649101,0.696303716510946,0.847848737387904,-4.84654729399823,0.157201286777761,"none","fructose-1,6-bisphosphatase isozyme 2-like [Montipora foliosa]","ARSC2","P00637"
"FUN_015696-T1","CFR - MK",2.72617098332907,23.935940136529,1.92057112405611,0.0713867641186514,0.590556076907866,-4.15069287327546,1.14638230367335,"none","Alpha-aminoadipic semialdehyde dehydrogenase [Acropora cervicornis]","AASDH","P49419"
"FUN_015699-T1","CFR - MK",8.28451878529374,7.02958870062534,1.64651831144699,0.117660251119707,0.622369111102879,-4.32370445016383,0.929370229042344,"none","hypothetical protein pdam_00021402, partial [Pocillopora damicornis]",NA,"Q7ZVZ7"
"FUN_015702-T1","CFR - MK",-3.81807713465623,23.5729599085261,-1.13286278671219,0.290841174636302,0.624436642968726,-4.60203257078806,0.53634411001554,"none","receptor expression-enhancing protein 5-like isoform X2 [Acropora millepora]","ATP6V1A2","Q5RE33"
"FUN_015703-T1","CFR - MK",-1.56658461821887,2.8282660764618,-0.394415362567113,0.698083348234503,0.849006387294442,-4.84699078348168,0.156092721334848,"none","probable serine incorporator [Acropora millepora]","SERINC1","A7S4N4"
"FUN_015706-T1","CFR - MK",-4.29216041348985,18.6887609917359,-0.894570216527831,0.383266745253029,0.656627513560316,-4.70404699377459,0.416498861360428,"none","PREDICTED: GPI ethanolamine phosphate transferase 3-like isoform X1 [Acropora digitifera]","PGAP4","Q8TEQ8"
"FUN_015707-T1","CFR - MK",1.49027730206285,3.87579144212007,0.315249194372972,0.756334888380383,0.882606652956582,-4.85983872359482,0.121285865911423,"none","m7GpppN-mRNA hydrolase [Acropora cervicornis]","ADPRH","Q9CYC6"
"FUN_015720-T1","CFR - MK",0.159315458029557,25.891580075488,0.23237362086596,0.818968441411426,0.913695751270072,-4.87026493024856,0.086732833263932,"none","Stomatin-like protein 2 [Acropora cervicornis]","CDK2AP2P2","Q9UJZ1"
"FUN_015734-T1","CFR - MK",12.6494008611369,7.34513899344764,2.46951524105755,0.0241901770204316,0.473161637620331,-3.77476185940852,1.61636095351843,"pos","alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase-like [Acropora millepora]","B3GNTL1P2","Q09325"
"FUN_015737-T1","CFR - MK",1.52029017554047,22.272181738308,0.994365123699533,0.333720085348446,0.634853276382019,-4.66374972212185,0.476617654017993,"none","hypothetical protein P5673_016716 [Acropora cervicornis]",NA,"Q4R779"
"FUN_015738-T1","CFR - MK",12.1242118463324,5.38853859836996,2.61947275051869,0.0177407003660283,0.424910065925284,-3.66856405308135,1.75102923912112,"pos","betaine--homocysteine S-methyltransferase 1-like [Acropora muricata]","BHMT","Q32LQ4"
"FUN_015740-T1","CFR - MK",8.28636735794731,3.68282993686547,1.89318440763502,0.0751460152780268,0.599009672849207,-4.16855726718887,1.12409404353544,"none","betaine--homocysteine S-methyltransferase 1-like [Acropora muricata]","BHMT","Q5XGM3"
"FUN_015742-T1","CFR - MK",2.48838168604738,1.10594741602106,0.906236959418751,0.377232081842101,0.654728481390049,-4.69952315228755,0.42339137962901,"none","creatine kinase M-type-like [Acropora millepora]","MAP4K1","P00565"
"FUN_015744-T1","CFR - MK",9.01487068597562,5.75787012460275,1.94264943052805,0.0684791705310102,0.582105240242477,-4.13620995016618,1.16444150878632,"none","threonine synthase-like 2 [Acropora millepora]","SRML2","Q5RFE6"
"FUN_015747-T1","CFR - MK",-1.03018573222865,25.2423902360937,-1.48622448817864,0.155176292412613,0.622369111102879,-4.41792257509262,0.809174628830732,"none","myosin-2 essential light chain-like [Acropora millepora]","MYLL1","P54357"
"FUN_015749-T1","CFR - MK",-4.82399855889766,21.936881769468,-0.893307965802355,0.398350186642921,0.66151967783203,-4.70038812781735,0.399734975014113,"none","Guanylate kinase, partial [Acropora cervicornis]","MAP4K1","Q16774"
"FUN_015750-T1","CFR - MK",-1.6040450101013,15.6028935244505,-0.295226570427032,0.771326725062088,0.89057768384856,-4.86264261363015,0.112761620866288,"none","leucine-rich repeat-containing protein 47-like [Acropora muricata]","RXFP1","Q505F5"
"FUN_015752-T1","CFR - MK",2.31742940734395,1.0299686254862,0.864361326045114,0.399189615582437,0.661753908592209,-4.71552514713943,0.398820764864387,"none","PREDICTED: eukaryotic translation initiation factor 1-like [Acropora digitifera]","EEF1A1L14","P42678"
"FUN_015757-T1","CFR - MK",8.08396462751324,3.59287316778366,2.2301585625147,0.039222385751186,0.5392538283186,-3.94203472387032,1.40646599335403,"pos","hypothetical protein",NA,"Q5X2T2"
"FUN_015761-T1","CFR - MK",-0.317496335576628,23.9285914339328,-0.314622774312302,0.756802443232428,0.882615986910998,-4.85992918411174,0.121017474544096,"none","Thioredoxin domain-containing protein 3-like protein [Acropora cervicornis]","TMX1","P90666"
"FUN_015768-T1","CFR - MK",4.89336045869204,20.9137985944829,1.68526709566916,0.109848522298345,0.622369111102879,-4.30008784583787,0.959205780909981,"none","unnamed protein product [Medioppia subpectinata]","UBA52","P53680"
"FUN_015769-T1","CFR - MK",6.46579790139608,16.7234257194347,1.25439040531872,0.226346913192932,0.622369111102879,-4.54280286872825,0.645225423821335,"none","acyl-CoA dehydrogenase family member 10-like isoform X1 [Acropora muricata]","MRGPRX1","B3DMA2"
"FUN_015771-T1","CFR - MK",-3.39305806535739,17.7083056864215,-0.684524970516479,0.502691581315295,0.722623518298403,-4.77657457430276,0.298698387934701,"none","La-related protein Larp4B [Acropora cervicornis]","LARP4B-DT","Q9I7T7"
"FUN_015772-T1","CFR - MK",3.40914811080893,8.36422890927172,0.545519322003426,0.592345661115461,0.781466258272161,-4.81479697478898,0.22742478836843,"none","Solute carrier family 23 member 1 [Acropora cervicornis]","SLC23A1","B0JZG0"
"FUN_015773-T1","CFR - MK",7.26965212513563,3.23095650006028,1.81804981034441,0.0863758021306072,0.611116010612387,-4.21696037606343,1.06360790651466,"none","solute carrier family 23 member 1-like [Acropora millepora]","SLC22A23","B0JZG0"
"FUN_015776-T1","CFR - MK",-0.154281045930047,11.3811450642336,-0.0245281997372098,0.980711367567196,0.994111238796132,-4.88258616482798,0.00845879070068849,"none","PREDICTED: frizzled-5-like [Acropora digitifera]",NA,"B3DIG4"
"FUN_015777-T1","CFR - MK",10.1050068082044,11.7824889958926,1.71657264191201,0.103866936141714,0.622369111102879,-4.2807877055229,0.983522678972913,"none","V-type proton ATPase 116 kDa subunit a 1-like isoform X1 [Acropora muricata]","ATP6V1A2","Q9Z1G4"
"FUN_015822-T1","CFR - MK",-1.37217491541509,15.3361501794804,-0.250445936466324,0.805185961824472,0.907486800241817,-4.86825707922227,0.0941038055112951,"none","Adhesion G protein-coupled receptor E1 [Acropora cervicornis]","ADGRE1","Q14246"
"FUN_015831-T1","CFR - MK",-10.9794643717433,12.0660524538081,-1.6781160659168,0.111255727023468,0.622369111102879,-4.30446925106699,0.953677623936491,"none","hypothetical protein P5673_004077 [Acropora cervicornis]",NA,"Q8FTH8"
"FUN_015838-T1","CFR - MK",6.52095302765629,8.39253317083199,1.14389174112921,0.268215419150418,0.622369111102879,-4.5968745004307,0.57151625907407,"none","growth factor receptor-bound protein 2-like [Acropora millepora]","GRB2","Q60631"
"FUN_015839-T1","CFR - MK",8.66193166512668,12.7255108079872,1.53221802388796,0.143510486979266,0.622369111102879,-4.39149172639444,0.843116361851132,"none","Protein flightless-1-like protein [Acropora cervicornis]","PSMA6","F8WK50"
"FUN_015841-T1","CFR - MK",13.9576197064184,8.13673723437053,2.90329996697915,0.00974588430123902,0.379403397951052,-3.46680069524985,2.01117874867314,"pos","Intraflagellar transport protein 140-like protein [Acropora cervicornis]","IFTAP","E9PY46"
"FUN_015843-T1","CFR - MK",0.752517549032621,28.424646195276,1.28233773694485,0.224552789836528,0.622369111102879,-4.53088368914817,0.648681544907288,"none","Myosin heavy chain [Acropora cervicornis]","MHRT","Q61879"
"FUN_015844-T1","CFR - MK",0.292292991738243,22.9337190591738,0.235246116383963,0.8167735887815,0.912243809200259,-4.86995573765785,0.0878983140552109,"none","TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 [Acropora cervicornis]","TAB1","Q8CF89"
"FUN_015845-T1","CFR - MK",17.1845393184265,7.6375730304118,3.84820917136453,0.00124893317384277,0.225642588154854,-2.81947000852574,2.90346079862167,"pos","DCN1-like protein 3 [Acropora millepora]","KRTAP3-3","Q8IWE4"
"FUN_015846-T1","CFR - MK",7.79378414331805,15.1263710922972,1.38588740591926,0.183348332516973,0.622369111102879,-4.4737527660542,0.736723035427787,"none","PREDICTED: MKL/myocardin-like protein 1 isoform X1 [Acropora digitifera]",NA,"Q9ULH7"
"FUN_015848-T1","CFR - MK",3.81710550108402,25.4694639635696,3.98426304198281,0.000932447538919398,0.225642588154854,-2.73465548598431,3.03037559297636,"pos","NADP-specific glutamate dehydrogenase [Acropora cervicornis]","GLUD1","P43793"
"FUN_015851-T1","CFR - MK",-3.87933749399659,13.9016657702242,-0.645905800898292,0.526796979594055,0.73437322352538,-4.78799966519974,0.278356723743275,"none","Lethal(3)malignant brain tumor-like protein 3 [Acropora cervicornis]","A12M3","Q9UHJ3"
"FUN_015853-T1","CFR - MK",0.193905387814112,26.1919351095399,0.206014748954825,0.839982777231152,0.924770930031299,-4.87275171706041,0.0757296184978262,"none","Growth factor receptor-bound protein 2 [Acropora cervicornis]","GRB2","Q66II3"
"FUN_015856-T1","CFR - MK",-7.05337378463167,22.0219404574476,-1.38268711529087,0.204431899057488,0.622369111102879,-4.48623336518886,0.689451336992565,"none","hypothetical protein P5673_003345 [Acropora cervicornis]",NA,"Q5WPS9"
"FUN_015858-T1","CFR - MK",-2.79955276870123,17.1106183826971,-0.530321205084823,0.602615415182576,0.788027453047652,-4.81848253218907,0.219959763065744,"none","Coiled-coil domain-containing protein 40 [Acropora cervicornis]","ZBTB40","Q4G0X9"
"FUN_015859-T1","CFR - MK",1.38164963089492,13.1878253893092,0.230665732407803,0.820274160043694,0.914470586495032,-4.87044698245325,0.0860409692087418,"none","Tenascin-X [Acropora cervicornis]",NA,"P22105"
"FUN_015860-T1","CFR - MK",6.30834122597853,12.2830068550979,0.995885015774356,0.333001769895218,0.63485309792874,-4.66310839612918,0.477553458224358,"none","Protein HID1 [Acropora cervicornis]","HID1","Q8IV36"
"FUN_015861-T1","CFR - MK",-0.236935802971704,15.787996024585,-0.039739972487997,0.968754426883114,0.988274597771977,-4.88236004076661,0.0137862999008431,"none","uncharacterized protein [Acropora muricata]","GPRASP1","Q8IVE3"
"FUN_015867-T1","CFR - MK",9.31351416416722,4.13933962851876,2.35028124719422,0.0308349450919118,0.485403904067525,-3.85854243793307,1.51095682058942,"pos","Diacylglycerol lipase-beta [Acropora cervicornis]","DAGLB","Q8NCG7"
"FUN_015870-T1","CFR - MK",-2.54444406745424,21.4485363758844,-1.04526525623115,0.310254334796254,0.62821406645513,-4.64183423621467,0.508282141932563,"none","trichohyalin-like [Acropora millepora]","TCHHL1","Q6CMB5"
"FUN_015871-T1","CFR - MK",-0.0704235193039224,22.2876416227984,-0.045867591619287,0.963939916870542,0.986048026909348,-4.88223871710527,0.0159500351685227,"none","trichohyalin-like [Acropora millepora]","TCHHL1","Q9ERE6"
"FUN_015878-T1","CFR - MK",-6.65388112073137,21.0902307300017,-1.5440767512154,0.148990051847483,0.622369111102879,-4.3940189696192,0.8268427287151,"none","Sushi [Acropora cervicornis]","SNED1","A0A1D5NSM8"
"FUN_015879-T1","CFR - MK",-7.23763415059624,10.7468806352407,-1.2432337045935,0.230330213649821,0.622369111102879,-4.54843191456482,0.637649089561861,"none","Sushi [Acropora cervicornis]","SNED1","A2AVA0"
"FUN_015892-T1","CFR - MK",5.75541941370192,11.224129293383,0.946421099525945,0.356937524983154,0.644014127424086,-4.68355898781743,0.447407792093547,"none","Patched domain-containing protein 3 [Acropora cervicornis]","ISM2","Q0EEE2"
"FUN_015894-T1","CFR - MK",-0.732258724489085,15.7073341071921,-0.122881938492141,0.90361368026325,0.957406293299283,-4.87923477655228,0.0440172026987017,"none","endothelin-converting enzyme homolog [Acropora millepora]","DBR1","B2RQR8"
"FUN_015901-T1","CFR - MK",-2.83825678915115,20.3360432457443,-0.863888506281933,0.399442236719944,0.661753908592209,-4.71570207984796,0.398546015067283,"none","Monocarboxylate transporter 10 [Acropora cervicornis]","SLC21A10","O74428"
"FUN_015903-T1","CFR - MK",9.85379360476914,6.44064420393394,1.9883164312857,0.0627989192015258,0.56825501041992,-4.10603370884627,1.20204783060759,"none","Tryptophan 2 [Acropora cervicornis]","A12M2","Q17P71"
"FUN_015904-T1","CFR - MK",1.18217943498332,14.5746364491932,0.191975256771211,0.849991897205113,0.930051005513714,-4.87421427153378,0.0705852143043901,"none","Synaptopodin 2-like protein [Acropora cervicornis]","TMEFF2","Q09JY9"
"FUN_015906-T1","CFR - MK",-3.71089395619977,17.4549573754871,-0.751647217868806,0.462344563601129,0.696491317865553,-4.75527785058949,0.335034244581994,"none","Protein Red [Acropora cervicornis]","HCL2","Q5NVI3"
"FUN_015909-T1","CFR - MK",2.0478789641676,14.0137314393014,0.339873254716398,0.738034323070918,0.871429433150077,-4.85614298244096,0.131923440380645,"none","LOW QUALITY PROTEIN: protein KIBRA-like [Acropora millepora]","TCF25","B4K6I9"
"FUN_015912-T1","CFR - MK",-4.00792594352573,17.5238763024945,-0.818438656645633,0.424212452735672,0.67294126207556,-4.73231365683231,0.372416586939193,"none","gem-associated protein 5-like isoform X1 [Acropora muricata]","ATP6V1A2","Q8BX17"
"FUN_015914-T1","CFR - MK",9.83585623405602,6.26212817001886,1.99693332806472,0.0617758530565946,0.567262827148362,-4.10030781407296,1.20918124875528,"none","Cytoplasmic FMR1-interacting protein 2 [Acropora cervicornis]","CYFIP2","Q5SQX6"
